2026-09-01 02:46:24.484 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Buffer criado para track #2
2026-09-01 02:46:24.484 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #2 embedding capturado (1/8)
2026-09-01 02:46:24.484 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Track #2 → face_0001_100.jpg
2026-09-01 02:46:24.485 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Buffer criado para track #3
2026-09-01 02:46:24.485 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #3 embedding capturado (1/8)
2026-09-01 02:46:24.485 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Track #3 → face_0001_100.jpg
2026-09-01 02:46:24.486 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #1 embedding ignorado — intervalo não atingido (0.5s < 3.0s)
2026-09-01 02:46:24.486 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #2 embedding ignorado — intervalo não atingido (0.5s < 3.0s)
2026-09-01 02:46:24.486 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #3 embedding ignorado — intervalo não atingido (0.5s < 3.0s)
2026-09-01 02:46:24.490 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Buffer criado para track #1
2026-09-01 02:46:24.490 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #1 embedding capturado (1/8)
2026-09-01 02:46:24.490 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Track #1 → face_0001_100.jpg
2026-09-01 02:46:24.494 | WARNING  | utils.logger:warning:14 - [FaceEmbedding] Embedding rejeitado: dimensão=64, esperado=128, track=1
2026-09-01 02:46:24.497 | WARNING  | utils.logger:warning:14 - [FaceEmbedding] Embedding rejeitado: dimensão=None, esperado=128, track=1
2026-09-01 02:46:24.501 | DEBUG    | utils.logger:debug:20 - [FaceStorage] Embedding registrado para 'João'
2026-09-01 02:46:24.503 | WARNING  | utils.logger:warning:14 - [FaceReID] Embedding rejeitado: dimensão=64, esperado=128
2026-09-01 02:46:24.505 | DEBUG    | utils.logger:debug:20 - [FaceStorage] Embedding registrado para 'Maria'
2026-09-01 02:46:24.506 | INFO     | utils.logger:info:11 - [FaceReID] 'Maria' (HIGH_CONFIDENCE, sim=0.981) | 1 candidato(s)
2026-09-01 02:46:24.509 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Buffer criado para track #1
2026-09-01 02:46:24.510 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #1 embedding capturado (1/8)
2026-09-01 02:46:24.510 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Track #1 → face_0001_103.jpg
2026-09-01 02:46:24.510 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #1 embedding capturado (2/8)
2026-09-01 02:46:24.511 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Track #1 → face_0002_106.jpg
2026-09-01 02:46:24.511 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #1 embedding capturado (3/8)
2026-09-01 02:46:24.512 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Track #1 → face_0003_109.jpg
2026-09-01 02:46:24.512 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #1 embedding capturado (4/8)
2026-09-01 02:46:24.513 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Track #1 → face_0004_112.jpg
2026-09-01 02:46:24.513 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #1 embedding capturado (5/8)
2026-09-01 02:46:24.514 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Track #1 → face_0005_115.jpg
2026-09-01 02:46:24.514 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #1 embedding capturado (6/8)
2026-09-01 02:46:24.514 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Track #1 → face_0006_118.jpg
2026-09-01 02:46:24.515 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #1 embedding capturado (7/8)
2026-09-01 02:46:24.515 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Track #1 → face_0007_121.jpg
2026-09-01 02:46:24.515 | DEBUG    | utils.logger:debug:20 - [FaceEmbedding] Track #1 embedding capturado (8/8)
2026-09-01 02:46:24.516 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Track #1 → face_0008_124.jpg
2026-09-01 02:46:24.533 | INFO     | utils.logger:info:11 - [FaceStorage] Track #1 promovido → storage\face_tracks\events\evt_test_001\track_1 (8 embeddings, 8 foto(s))
2026-09-01 02:46:24.537 | DEBUG    | utils.logger:debug:20 - [FaceSnapshot] Gatilho para track #999 sem buffer facial.
2026-09-01 02:46:24.540 | DEBUG    | utils.logger:debug:20 - [FaceStorage] Face temporária criada: be17d6ca (track #77)
2026-09-01 02:46:24.540 | DEBUG    | utils.logger:debug:20 - [FaceStorage] Face temporária expirada: be17d6ca
2026-09-01 02:46:24.540 | INFO     | utils.logger:info:11 - [FaceStorage] 1 face(s) temporária(s) expirada(s).
2026-09-01 02:46:24.543 | DEBUG    | utils.logger:debug:20 - [FaceStorage] Face temporária criada: ded49f0e (track #42)
2026-09-01 02:46:24.544 | DEBUG    | utils.logger:debug:20 - [FaceStorage] Embedding registrado para 'João'
2026-09-01 02:46:24.545 | INFO     | utils.logger:info:11 - [FaceReID] 'João' (HIGH_CONFIDENCE, sim=0.953) | 1 candidato(s)
2026-09-01 02:46:24.547 | DEBUG    | utils.logger:debug:20 - [FaceStorage] Embedding registrado para 'João'
2026-09-01 02:46:24.548 | WARNING  | utils.logger:warning:14 - [FaceReID] Embedding rejeitado: dimensão=64, esperado=128
2026-09-01 02:46:24.549 | DEBUG    | utils.logger:debug:20 - [FaceStorage] Embedding registrado para 'João'
2026-09-01 02:46:24.550 | WARNING  | utils.logger:warning:14 - [FaceReID] Embedding rejeitado: dimensão=64, esperado=128
2026-09-01 02:46:24.550 | WARNING  | utils.logger:warning:14 - [FaceReID] Embedding rejeitado: dimensão=32, esperado=128
2026-09-01 02:46:24.550 | WARNING  | utils.logger:warning:14 - [FaceReID] Embedding rejeitado: dimensão=256, esperado=128
2026-09-01 02:46:24.552 | DEBUG    | utils.logger:debug:20 - [FaceStorage] Embedding registrado para 'João'
2026-09-01 02:46:24.552 | INFO     | utils.logger:info:11 - [FaceReID] 'João' (HIGH_CONFIDENCE, sim=0.979) | 1 candidato(s)
2026-09-01 02:46:24.553 | INFO     | utils.logger:info:11 - [FaceStorage] Track #10 → 'João'
2026-09-01 02:46:24.554 | DEBUG    | utils.logger:debug:20 - [FaceStorage] Embedding registrado para 'João'
2026-09-01 02:46:24.557 | DEBUG    | utils.logger:debug:20 - [FaceStorage] Embedding registrado para 'João'
